join_key,experiment,experiment_date,model.loss,model.model_architecture,model.pos_weight,model.alpha,model.lr,dataloader.batch_size,training.max_epochs,threshold,TN,FP,FN,TP,precision,recall,TPR,FPR,f1score,accuracy,prevalence,fp_per_mneg,metrics_path,config_path
2025-10-13-05-48-42-1535033,2025-10-13_05-48-42_1535033,2025-10-13_05-48-42_1535033,BCEWithLogitsLoss,deeplabv3_resnet50,5,0.5,0.0001,8,150,0.43,89451676,10920,181830,8822,0.4468645453453064,0.04627279192209244,0.04627279192209244,0.00012206219253130257,0.08386170975697807,0.9978500500059965,0.0021265487224735014,122.06218563118826,evaluation_outputs_v2/2025-10-13_05-48-42_1535033/test_metrics.json,experiments_v2/2025-10-13_05-48-42_1535033/.hydra/config.yaml
2025-10-13-05-48-42-1535033,2025-10-13_05-48-42_1535033,2025-10-13_05-48-42_1535033,BCEWithLogitsLoss,deeplabv3_resnet50,5,0.5,0.0001,8,150,0.42000000000000004,89451335,11261,181681,8971,0.44340649247169495,0.04705432057380676,0.04705432057380676,0.00012587383389472961,0.08507995210347101,0.9978479084215666,0.0021265487224735014,125.87383446820613,evaluation_outputs_v2/2025-10-13_05-48-42_1535033/test_metrics.json,experiments_v2/2025-10-13_05-48-42_1535033/.hydra/config.yaml
2025-10-13-05-48-42-1535033,2025-10-13_05-48-42_1535033,2025-10-13_05-48-42_1535033,BCEWithLogitsLoss,deeplabv3_resnet50,5,0.5,0.0001,8,150,0.41000000000000003,89450985,11611,181529,9123,0.4400019347667694,0.04785158112645149,0.04785158112645149,0.00012978608720004559,0.08631602557475904,0.9978456999126234,0.0021265487224735014,129.78608400766728,evaluation_outputs_v2/2025-10-13_05-48-42_1535033/test_metrics.json,experiments_v2/2025-10-13_05-48-42_1535033/.hydra/config.yaml
2025-10-13-05-48-42-1535033,2025-10-13_05-48-42_1535033,2025-10-13_05-48-42_1535033,BCEWithLogitsLoss,deeplabv3_resnet50,5,0.5,0.0001,8,150,0.4,89450646,11950,181380,9272,0.4369050860404968,0.04863310977816582,0.04863310977816582,0.00013357537682168186,0.08752371366466964,0.9978435806363647,0.0021265487224735014,133.5753771330311,evaluation_outputs_v2/2025-10-13_05-48-42_1535033/test_metrics.json,experiments_v2/2025-10-13_05-48-42_1535033/.hydra/config.yaml
2025-10-13-05-48-42-1535033,2025-10-13_05-48-42_1535033,2025-10-13_05-48-42_1535033,BCEWithLogitsLoss,deeplabv3_resnet50,5,0.5,0.0001,8,150,0.39,89450293,12303,181229,9423,0.4337199628353119,0.04942512884736061,0.04942512884736061,0.00013752117229159921,0.08873800196189202,0.9978413275110791,0.0021265487224735014,137.52116023997334,evaluation_outputs_v2/2025-10-13_05-48-42_1535033/test_metrics.json,experiments_v2/2025-10-13_05-48-42_1535033/.hydra/config.yaml
2025-10-13-05-48-42-1535033,2025-10-13_05-48-42_1535033,2025-10-13_05-48-42_1535033,BCEWithLogitsLoss,deeplabv3_resnet50,5,0.5,0.0001,8,150,0.38,89449906,12690,181048,9604,0.4307885468006134,0.050374504178762436,0.050374504178762436,0.00014184699102770537,0.0902012713021086,0.9978390297694513,0.0021265487224735014,141.84699044503472,evaluation_outputs_v2/2025-10-13_05-48-42_1535033/test_metrics.json,experiments_v2/2025-10-13_05-48-42_1535033/.hydra/config.yaml
2025-10-13-05-48-42-1535033,2025-10-13_05-48-42_1535033,2025-10-13_05-48-42_1535033,BCEWithLogitsLoss,deeplabv3_resnet50,5,0.5,0.0001,8,150,0.37,89449472,13124,180874,9778,0.4269496202468872,0.05128716304898262,0.05128716304898262,0.00014669819211121649,0.0915740300710258,0.9978361297072026,0.0021265487224735014,146.69817987396652,evaluation_outputs_v2/2025-10-13_05-48-42_1535033/test_metrics.json,experiments_v2/2025-10-13_05-48-42_1535033/.hydra/config.yaml
2025-10-13-05-48-42-1535033,2025-10-13_05-48-42_1535033,2025-10-13_05-48-42_1535033,BCEWithLogitsLoss,deeplabv3_resnet50,5,0.5,0.0001,8,150,0.36000000000000004,89449086,13510,180705,9947,0.42405253648757935,0.052173592150211334,0.052173592150211334,0.00015101283497642726,0.09291528859304973,0.9978337092706334,0.0021265487224735014,151.01283222320083,evaluation_outputs_v2/2025-10-13_05-48-42_1535033/test_metrics.json,experiments_v2/2025-10-13_05-48-42_1535033/.hydra/config.yaml
2025-10-13-05-48-42-1535033,2025-10-13_05-48-42_1535033,2025-10-13_05-48-42_1535033,BCEWithLogitsLoss,deeplabv3_resnet50,5,0.5,0.0001,8,150,0.35000000000000003,89448680,13916,180536,10116,0.42093876004219055,0.05306002497673035,0.05306002497673035,0.00015555105346720666,0.09424083701236058,0.9978310657523529,0.0021265487224735014,155.5510416889758,evaluation_outputs_v2/2025-10-13_05-48-42_1535033/test_metrics.json,experiments_v2/2025-10-13_05-48-42_1535033/.hydra/config.yaml
2025-10-13-05-48-42-1535033,2025-10-13_05-48-42_1535033,2025-10-13_05-48-42_1535033,BCEWithLogitsLoss,deeplabv3_resnet50,5,0.5,0.0001,8,150,0.34,89448286,14310,180358,10294,0.4183872640132904,0.05399366468191147,0.05399366468191147,0.00015995511785149574,0.09564425770834649,0.9978286564698693,0.0021265487224735014,159.95511688482637,evaluation_outputs_v2/2025-10-13_05-48-42_1535033/test_metrics.json,experiments_v2/2025-10-13_05-48-42_1535033/.hydra/config.yaml
2025-10-13-05-48-42-1535033,2025-10-13_05-48-42_1535033,2025-10-13_05-48-42_1535033,BCEWithLogitsLoss,deeplabv3_resnet50,5,0.5,0.0001,8,150,0.33,89447842,14754,180166,10486,0.41545167565345764,0.05500073358416557,0.05500073358416557,0.00016491809219587594,0.09714116234090532,0.9978258456403052,0.0021265487224735014,164.91808487202852,evaluation_outputs_v2/2025-10-13_05-48-42_1535033/test_metrics.json,experiments_v2/2025-10-13_05-48-42_1535033/.hydra/config.yaml
2025-10-13-05-48-42-1535033,2025-10-13_05-48-42_1535033,2025-10-13_05-48-42_1535033,BCEWithLogitsLoss,deeplabv3_resnet50,5,0.5,0.0001,8,150,0.32,89447431,15165,179977,10675,0.41311919689178467,0.05599207058548927,0.05599207058548927,0.00016951219004113227,0.09861796480386627,0.9978233694333082,0.0021265487224735014,169.51218361693864,evaluation_outputs_v2/2025-10-13_05-48-42_1535033/test_metrics.json,experiments_v2/2025-10-13_05-48-42_1535033/.hydra/config.yaml
2025-10-13-05-48-42-1535033,2025-10-13_05-48-42_1535033,2025-10-13_05-48-42_1535033,BCEWithLogitsLoss,deeplabv3_resnet50,5,0.5,0.0001,8,150,0.31,89446955,15641,179769,10883,0.4103076457977295,0.05708306282758713,0.05708306282758713,0.00017483285046182573,0.10022286147963236,0.9978203801383749,0.0021265487224735014,174.83284299060583,evaluation_outputs_v2/2025-10-13_05-48-42_1535033/test_metrics.json,experiments_v2/2025-10-13_05-48-42_1535033/.hydra/config.yaml
2025-10-13-05-48-42-1535033,2025-10-13_05-48-42_1535033,2025-10-13_05-48-42_1535033,BCEWithLogitsLoss,deeplabv3_resnet50,5,0.5,0.0001,8,150,0.3,89446470,16126,179573,11079,0.4072413146495819,0.05811111256480217,0.05811111256480217,0.00018025410827249289,0.10170891776927377,0.9978171566076446,0.0021265487224735014,180.25410306671628,evaluation_outputs_v2/2025-10-13_05-48-42_1535033/test_metrics.json,experiments_v2/2025-10-13_05-48-42_1535033/.hydra/config.yaml
2025-10-13-05-48-42-1535033,2025-10-13_05-48-42_1535033,2025-10-13_05-48-42_1535033,BCEWithLogitsLoss,deeplabv3_resnet50,5,0.5,0.0001,8,150,0.29000000000000004,89446015,16581,179391,11261,0.4044608771800995,0.05906573310494423,0.05906573310494423,0.00018534003174863756,0.1030783462818692,0.9978141115422834,0.0021265487224735014,185.3400274680158,evaluation_outputs_v2/2025-10-13_05-48-42_1535033/test_metrics.json,experiments_v2/2025-10-13_05-48-42_1535033/.hydra/config.yaml
2025-10-13-05-48-42-1535033,2025-10-13_05-48-42_1535033,2025-10-13_05-48-42_1535033,BCEWithLogitsLoss,deeplabv3_resnet50,5,0.5,0.0001,8,150,0.28,89445483,17113,179185,11467,0.40122464299201965,0.060146234929561615,0.060146234929561615,0.00019128665735479444,0.10461064099077887,0.997810475310387,0.0021265487224735014,191.28664676799676,evaluation_outputs_v2/2025-10-13_05-48-42_1535033/test_metrics.json,experiments_v2/2025-10-13_05-48-42_1535033/.hydra/config.yaml
2025-10-13-05-48-42-1535033,2025-10-13_05-48-42_1535033,2025-10-13_05-48-42_1535033,BCEWithLogitsLoss,deeplabv3_resnet50,5,0.5,0.0001,8,150,0.27,89444988,17608,178953,11699,0.3991878926753998,0.061363112181425095,0.061363112181425095,0.00019681968842633069,0.10637436975008803,0.9978075417858815,0.0021265487224735014,196.81968540237756,evaluation_outputs_v2/2025-10-13_05-48-42_1535033/test_metrics.json,experiments_v2/2025-10-13_05-48-42_1535033/.hydra/config.yaml
2025-10-13-05-48-42-1535033,2025-10-13_05-48-42_1535033,2025-10-13_05-48-42_1535033,BCEWithLogitsLoss,deeplabv3_resnet50,5,0.5,0.0001,8,150,0.26,89444483,18113,178735,11917,0.3968364894390106,0.06250655651092529,0.06250655651092529,0.00020246450731065124,0.10800155862344425,0.9978043405633223,0.0021265487224735014,202.46450259502865,evaluation_outputs_v2/2025-10-13_05-48-42_1535033/test_metrics.json,experiments_v2/2025-10-13_05-48-42_1535033/.hydra/config.yaml
2025-10-13-05-48-42-1535033,2025-10-13_05-48-42_1535033,2025-10-13_05-48-42_1535033,BCEWithLogitsLoss,deeplabv3_resnet50,5,0.5,0.0001,8,150,0.25,89443932,18664,178499,12153,0.3943602442741394,0.06374441087245941,0.06374441087245941,0.00020862350356765091,0.10974898927726315,0.9978008270263672,0.0021265487224735014,208.6235011557232,evaluation_outputs_v2/2025-10-13_05-48-42_1535033/test_metrics.json,experiments_v2/2025-10-13_05-48-42_1535033/.hydra/config.yaml
2025-10-13-05-48-42-1535033,2025-10-13_05-48-42_1535033,2025-10-13_05-48-42_1535033,BCEWithLogitsLoss,deeplabv3_resnet50,5,0.5,0.0001,8,150,0.24000000000000002,89443398,19198,178255,12397,0.3923722207546234,0.065024234354496,0.065024234354496,0.00021459248091559857,0.11156056393334295,0.9977975923415513,0.0021265487224735014,214.59247616735826,evaluation_outputs_v2/2025-10-13_05-48-42_1535033/test_metrics.json,experiments_v2/2025-10-13_05-48-42_1535033/.hydra/config.yaml
2025-10-13-05-48-42-1535033,2025-10-13_05-48-42_1535033,2025-10-13_05-48-42_1535033,BCEWithLogitsLoss,deeplabv3_resnet50,5,0.5,0.0001,8,150,0.23,89442851,19745,177988,12664,0.39075565338134766,0.06642469018697739,0.06642469018697739,0.0002207067736890167,0.11354741549944557,0.9977944691975912,0.0021265487224735014,220.7067633047447,evaluation_outputs_v2/2025-10-13_05-48-42_1535033/test_metrics.json,experiments_v2/2025-10-13_05-48-42_1535033/.hydra/config.yaml
2025-10-13-05-48-42-1535033,2025-10-13_05-48-42_1535033,2025-10-13_05-48-42_1535033,BCEWithLogitsLoss,deeplabv3_resnet50,5,0.5,0.0001,8,150,0.22,89442255,20341,177731,12921,0.38846132159233093,0.06777269393205643,0.06777269393205643,0.0002273687714478001,0.11541037869550044,0.9977906879625822,0.0021265487224735014,227.3687653776557,evaluation_outputs_v2/2025-10-13_05-48-42_1535033/test_metrics.json,experiments_v2/2025-10-13_05-48-42_1535033/.hydra/config.yaml
2025-10-13-05-48-42-1535033,2025-10-13_05-48-42_1535033,2025-10-13_05-48-42_1535033,BCEWithLogitsLoss,deeplabv3_resnet50,5,0.5,0.0001,8,150,0.21000000000000002,89441650,20946,177472,13180,0.38621577620506287,0.06913119554519653,0.06913119554519653,0.00023413138114847243,0.11727126786346902,0.9977868286489743,0.0021265487224735014,234.13136815301002,evaluation_outputs_v2/2025-10-13_05-48-42_1535033/test_metrics.json,experiments_v2/2025-10-13_05-48-42_1535033/.hydra/config.yaml
2025-10-13-05-48-42-1535033,2025-10-13_05-48-42_1535033,2025-10-13_05-48-42_1535033,BCEWithLogitsLoss,deeplabv3_resnet50,5,0.5,0.0001,8,150,0.2,89440940,21656,177199,13453,0.38317811489105225,0.07056312263011932,0.07056312263011932,0.00024206766101997346,0.11917913592314239,0.9977819543135794,0.0021265487224735014,242.06764579020265,evaluation_outputs_v2/2025-10-13_05-48-42_1535033/test_metrics.json,experiments_v2/2025-10-13_05-48-42_1535033/.hydra/config.yaml
2025-10-13-05-48-42-1535033,2025-10-13_05-48-42_1535033,2025-10-13_05-48-42_1535033,BCEWithLogitsLoss,deeplabv3_resnet50,5,0.5,0.0001,8,150,0.19,89440276,22320,176894,13758,0.3813404142856598,0.07216289639472961,0.07216289639472961,0.00024948976351879537,0.12136021131106291,0.997777949996859,0.0021265487224735014,249.48974205935184,evaluation_outputs_v2/2025-10-13_05-48-42_1535033/test_metrics.json,experiments_v2/2025-10-13_05-48-42_1535033/.hydra/config.yaml
2025-10-13-05-48-42-1535033,2025-10-13_05-48-42_1535033,2025-10-13_05-48-42_1535033,BCEWithLogitsLoss,deeplabv3_resnet50,5,0.5,0.0001,8,150,0.18000000000000002,89439567,23029,176582,14070,0.3792555034160614,0.07379938662052155,0.07379938662052155,0.0002574148529674858,0.12355599350137209,0.9977735218248869,0.0021265487224735014,257.41484184071743,evaluation_outputs_v2/2025-10-13_05-48-42_1535033/test_metrics.json,experiments_v2/2025-10-13_05-48-42_1535033/.hydra/config.yaml
2025-10-13-05-48-42-1535033,2025-10-13_05-48-42_1535033,2025-10-13_05-48-42_1535033,BCEWithLogitsLoss,deeplabv3_resnet50,5,0.5,0.0001,8,150,0.17,89438827,23769,176210,14442,0.37795400619506836,0.07575058192014694,0.07575058192014694,0.00026568645262159407,0.12620650819187568,0.9977694171213964,0.0021265487224735014,265.686455152721,evaluation_outputs_v2/2025-10-13_05-48-42_1535033/test_metrics.json,experiments_v2/2025-10-13_05-48-42_1535033/.hydra/config.yaml
2025-10-13-05-48-42-1535033,2025-10-13_05-48-42_1535033,2025-10-13_05-48-42_1535033,BCEWithLogitsLoss,deeplabv3_resnet50,5,0.5,0.0001,8,150,0.16,89437873,24723,175857,14795,0.37438637018203735,0.07760212570428848,0.07760212570428848,0.0002763501543086022,0.1285571576500724,0.9977627135159677,0.0021265487224735014,276.35012961170946,evaluation_outputs_v2/2025-10-13_05-48-42_1535033/test_metrics.json,experiments_v2/2025-10-13_05-48-42_1535033/.hydra/config.yaml
2025-10-13-05-48-42-1535033,2025-10-13_05-48-42_1535033,2025-10-13_05-48-42_1535033,BCEWithLogitsLoss,deeplabv3_resnet50,5,0.5,0.0001,8,150,0.15000000000000002,89436844,25752,175445,15207,0.3712737262248993,0.07976312935352325,0.07976312935352325,0.0002878521627280861,0.13131500844853772,0.9977558314451698,0.0021265487224735014,287.8521432577253,evaluation_outputs_v2/2025-10-13_05-48-42_1535033/test_metrics.json,experiments_v2/2025-10-13_05-48-42_1535033/.hydra/config.yaml
2025-10-13-05-48-42-1535033,2025-10-13_05-48-42_1535033,2025-10-13_05-48-42_1535033,BCEWithLogitsLoss,deeplabv3_resnet50,5,0.5,0.0001,8,150,0.14,89435782,26814,175039,15613,0.36799678206443787,0.08189266175031662,0.08189266175031662,0.00029972303309477866,0.13397174089382202,0.9977485143650345,0.0021265487224735014,299.72302614603313,evaluation_outputs_v2/2025-10-13_05-48-42_1535033/test_metrics.json,experiments_v2/2025-10-13_05-48-42_1535033/.hydra/config.yaml
2025-10-13-05-48-42-1535033,2025-10-13_05-48-42_1535033,2025-10-13_05-48-42_1535033,BCEWithLogitsLoss,deeplabv3_resnet50,5,0.5,0.0001,8,150,0.13,89434592,28004,174543,16109,0.3651757836341858,0.08449426293373108,0.08449426293373108,0.0003130246768705547,0.13723510789708737,0.9977407734296475,0.0021265487224735014,313.02467458020107,evaluation_outputs_v2/2025-10-13_05-48-42_1535033/test_metrics.json,experiments_v2/2025-10-13_05-48-42_1535033/.hydra/config.yaml
2025-10-13-05-48-42-1535033,2025-10-13_05-48-42_1535033,2025-10-13_05-48-42_1535033,BCEWithLogitsLoss,deeplabv3_resnet50,5,0.5,0.0001,8,150,0.12,89433165,29431,174091,16561,0.3600843548774719,0.08686507493257523,0.08686507493257523,0.0003289754968136549,0.13996551906005578,0.9977298981962148,0.0021265487224735014,328.9754748453756,evaluation_outputs_v2/2025-10-13_05-48-42_1535033/test_metrics.json,experiments_v2/2025-10-13_05-48-42_1535033/.hydra/config.yaml
2025-10-13-05-48-42-1535033,2025-10-13_05-48-42_1535033,2025-10-13_05-48-42_1535033,BCEWithLogitsLoss,deeplabv3_resnet50,5,0.5,0.0001,8,150,0.11,89431540,31056,173577,17075,0.3547609746456146,0.0895610824227333,0.0895610824227333,0.00034713951754383743,0.1430168787939224,0.9977175060071444,0.0021265487224735014,347.13949056430243,evaluation_outputs_v2/2025-10-13_05-48-42_1535033/test_metrics.json,experiments_v2/2025-10-13_05-48-42_1535033/.hydra/config.yaml
2025-10-13-05-48-42-1535033,2025-10-13_05-48-42_1535033,2025-10-13_05-48-42_1535033,BCEWithLogitsLoss,deeplabv3_resnet50,5,0.5,0.0001,8,150,0.09999999999999999,89429826,32770,173009,17643,0.3499692678451538,0.09254033863544464,0.09254033863544464,0.00036629836540669203,0.1463754643247914,0.9977047234250788,0.0021265487224735014,366.2983354518351,evaluation_outputs_v2/2025-10-13_05-48-42_1535033/test_metrics.json,experiments_v2/2025-10-13_05-48-42_1535033/.hydra/config.yaml
2025-10-13-05-48-42-1535033,2025-10-13_05-48-42_1535033,2025-10-13_05-48-42_1535033,BCEWithLogitsLoss,deeplabv3_resnet50,5,0.5,0.0001,8,150,0.09,89427998,34598,172381,18271,0.3455900549888611,0.09583429247140884,0.09583429247140884,0.0003867314662784338,0.1500568720124513,0.9976913385223924,0.0021265487224735014,386.73145590364936,evaluation_outputs_v2/2025-10-13_05-48-42_1535033/test_metrics.json,experiments_v2/2025-10-13_05-48-42_1535033/.hydra/config.yaml
2025-10-13-05-48-42-1535033,2025-10-13_05-48-42_1535033,2025-10-13_05-48-42_1535033,BCEWithLogitsLoss,deeplabv3_resnet50,5,0.5,0.0001,8,150,0.08,89425924,36672,171670,18982,0.34107163548469543,0.0995636060833931,0.0995636060833931,0.0004099143552593887,0.15413348165602633,0.9976761355037578,0.0021265487224735014,409.91432888891353,evaluation_outputs_v2/2025-10-13_05-48-42_1535033/test_metrics.json,experiments_v2/2025-10-13_05-48-42_1535033/.hydra/config.yaml
2025-10-13-05-48-42-1535033,2025-10-13_05-48-42_1535033,2025-10-13_05-48-42_1535033,BCEWithLogitsLoss,deeplabv3_resnet50,5,0.5,0.0001,8,150,0.06999999999999999,89423586,39010,170872,19780,0.33645176887512207,0.10374923795461655,0.10374923795461655,0.00043604816892184317,0.1585939790581983,0.9976589582119769,0.0021265487224735014,436.0481558125141,evaluation_outputs_v2/2025-10-13_05-48-42_1535033/test_metrics.json,experiments_v2/2025-10-13_05-48-42_1535033/.hydra/config.yaml
2025-10-13-05-48-42-1535033,2025-10-13_05-48-42_1535033,2025-10-13_05-48-42_1535033,BCEWithLogitsLoss,deeplabv3_resnet50,5,0.5,0.0001,8,150,0.060000000000000005,89420689,41907,169955,20697,0.33060187101364136,0.10855904966592789,0.10855904966592789,0.0004684304294642061,0.16344726156180614,0.9976368731225443,0.0021265487224735014,468.43040414342545,evaluation_outputs_v2/2025-10-13_05-48-42_1535033/test_metrics.json,experiments_v2/2025-10-13_05-48-42_1535033/.hydra/config.yaml
2025-10-13-05-48-42-1535033,2025-10-13_05-48-42_1535033,2025-10-13_05-48-42_1535033,BCEWithLogitsLoss,deeplabv3_resnet50,5,0.5,0.0001,8,150,0.05,89417254,45342,168874,21778,0.3244636356830597,0.11422906816005707,0.11422906816005707,0.0005068263853900135,0.16897102883732715,0.9976106164051078,0.0021265487224735014,506.82633890928,evaluation_outputs_v2/2025-10-13_05-48-42_1535033/test_metrics.json,experiments_v2/2025-10-13_05-48-42_1535033/.hydra/config.yaml
2025-10-13-05-48-42-1535033,2025-10-13_05-48-42_1535033,2025-10-13_05-48-42_1535033,BCEWithLogitsLoss,deeplabv3_resnet50,5,0.5,0.0001,8,150,0.04,89412807,49789,167531,23121,0.31711700558662415,0.12127331644296646,0.12127331644296646,0.0005565342726185918,0.1754501823393665,0.9975759941234923,0.0021265487224735014,556.5342637720909,evaluation_outputs_v2/2025-10-13_05-48-42_1535033/test_metrics.json,experiments_v2/2025-10-13_05-48-42_1535033/.hydra/config.yaml
2025-10-13-05-48-42-1535033,2025-10-13_05-48-42_1535033,2025-10-13_05-48-42_1535033,BCEWithLogitsLoss,deeplabv3_resnet50,5,0.5,0.0001,8,150,0.03,89406375,56221,165574,25078,0.3084662854671478,0.13153809309005737,0.13153809309005737,0.0006284302799031138,0.18443028728927394,0.9975260795905576,0.0021265487224735014,628.43023245156,evaluation_outputs_v2/2025-10-13_05-48-42_1535033/test_metrics.json,experiments_v2/2025-10-13_05-48-42_1535033/.hydra/config.yaml
2025-10-13-05-48-42-1535033,2025-10-13_05-48-42_1535033,2025-10-13_05-48-42_1535033,BCEWithLogitsLoss,deeplabv3_resnet50,5,0.5,0.0001,8,150,0.02,89396358,66238,162701,27951,0.296754390001297,0.1466074287891388,0.1466074287891388,0.0007403988274745643,0.19625685503849702,0.9974463948032313,0.0021265487224735014,740.3988142709384,evaluation_outputs_v2/2025-10-13_05-48-42_1535033/test_metrics.json,experiments_v2/2025-10-13_05-48-42_1535033/.hydra/config.yaml
2025-10-13-05-48-42-1535033,2025-10-13_05-48-42_1535033,2025-10-13_05-48-42_1535033,BCEWithLogitsLoss,deeplabv3_resnet50,5,0.5,0.0001,8,150,0.01,89376236,86360,158090,32562,0.2738097310066223,0.1707928627729416,0.1707928627729416,0.0009653196902945638,0.21036650918368813,0.9972733837819239,0.0021265487224735014,965.3196292224741,evaluation_outputs_v2/2025-10-13_05-48-42_1535033/test_metrics.json,experiments_v2/2025-10-13_05-48-42_1535033/.hydra/config.yaml
